Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-56.67378	-120.6897	64.01594	1.387224	0.3993277	0.4933846	0.536521	0.463479	0.3338728
6	-54.27109	-118.6184	64.34727	1.387224	0.3993277	0.3207741	0.651355	0.348645	0.3338728
12	-55.99544	-121.8723	65.87686	0.09794076	0.3405254	0.1388574	0.63039	0.36961	1.145943
18	-58.56605	-124.6317	66.06563	0.07708596	0.3405254	0.182124	0.435131	0.564869	0.8234837
24	-56.12271	-123.0574	66.93473	0.4198777	0.0625294	0.1031623	0.206984	0.793016	0.7602765
30	-61.93502	-127.8339	65.89886	0.534305	0.09896017	0.1717686	0.388946	0.611054	1.265872
36	-61.35122	-126.7805	65.42928	1.469347	0.2826397	0.06106941	0.247671	0.752329	0.4680804
42	-68.55246	-133.4424	64.88994	1.442062	0.2826397	0.1772123	0.38398	0.61602	0.3035588
48	-68.66373	-130.9913	62.3276	1.77899	0.4793203	1.024144	0.603079	0.396921	0.1395458
54	-61.82709	-123.6569	61.82981	1.217108	1.113963	2.048781	0.683779	0.316221	0.3255503
60	-68.95691	-130.6464	61.68952	0.3807498	2.22369	2.55092	0.862035	0.137965	0.6142051
66	-71.15571	-131.9371	60.78144	0.04201058	2.22369	4.600945	0.862035	0.137965	1.177222
72	-63.69918	-128.6436	64.94444	1.66755	0.169895	0.2042455	0.509771	0.490229	0.3474263
78	-61.00015	-124.9183	63.91818	1.025346	0.169895	1.4022	0.547979	0.452021	0.3068013
84	-55.79623	-117.5446	61.74838	0.4833931	0.5272035	6.075184	0.767645	0.232355	0.8435559
90	-52.37847	-115.0852	62.70669	0.01676539	1.353863	2.038267	0.684254	0.315746	0.8914471
96	-58.23553	-120.862	62.6265	0.01043994	1.6588	1.693973	0.804434	0.195566	0.9739812
102	-60.55119	-123.5991	63.04788	0.0720287	0.7898452	1.693973	0.732856	0.267144	1.234585
108	-54.16185	-117.9948	63.83295	0.9450033	0.6834226	0.6541341	0.635526	0.364474	0.4538591
114	-56.44378	-120.0128	63.56905	0.7032071	1.02597	0.6541341	0.847145	0.152855	0.7891912
120	-62.60957	-124.81	62.20048	0.02207582	1.02597	4.063565	0.74555	0.25445	0.7891912
126	-58.81506	-122.1987	63.38368	0.3639961	0.971006	1.238224	0.781851	0.218149	0.7279703
132	-63.51004	-126.7446	63.23457	0.6275224	0.5699075	0.8131822	0.781851	0.218149	1.484035
138	-57.59596	-123.2599	65.66394	0.430127	0.1750712	0.3398897	0.580543	0.419457	0.9092969
144	-60.4085	-126.3208	65.9123	0.3769423	0.1750712	0.3398897	0.40295	0.59705	0.6212009
150	-61.77045	-128.121	66.35053	0.4566856	0.1001087	0.2216451	0.233271	0.766729	0.3323487
156	-62.24752	-128.1049	65.85738	0.4916138	0.1328116	0.3705842	0.343683	0.656317	0.3607632
162	-56.00449	-122.0881	66.08362	0.1405583	0.2114182	0.3195077	0.402556	0.597444	0.3979404
168	-58.74858	-123.3983	64.64973	0.07190559	0.5596203	0.6696639	0.404327	0.595673	0.9038631
174	-57.71108	-123.3029	65.59182	0.1904013	0.1515746	0.6696639	0.300808	0.699192	0.6909375
180	-61.01998	-125.1879	64.16795	1.017081	0.5320645	0.5289889	0.608187	0.391813	0.5129296
186	-56.617	-121.4862	64.86916	0.2629212	0.4465075	0.5289889	0.685235	0.314765	0.8827804
192	-56.73562	-122.8564	66.12082	0.618223	0.2454069	0.08355176	0.303294	0.696706	0.8249702
198	-52.13286	-117.0979	64.96502	1.545255	0.2454069	0.1735122	0.58602	0.41398	0.6418091
204	-56.37079	-120.3926	64.02182	1.417757	0.6991182	0.2510234	0.57872	0.42128	0.7004411
210	-59.41964	-122.9518	63.5322	1.417757	0.6991182	0.5131328	0.887448	0.112552	0.403196
216	-61.10018	-124.7806	63.68042	1.375862	0.6991182	0.442979	0.679819	0.320181	0.3790583
222	-68.30246	-132.5276	64.22514	1.780135	0.6991182	0.09786983	0.339794	0.660206	0.4587258
228	-58.28318	-122.0674	63.78422	1.780135	0.6991182	0.211118	0.669328	0.330672	0.3599362
234	-67.33534	-129.6885	62.3532	1.638369	2.691798	0.254311	0.882585	0.117415	0.3599362
240	-62.57211	-125.8213	63.24922	1.116497	1.975267	0.254311	0.861973	0.138027	0.3599362
246	-61.2021	-124.6329	63.43078	0.556622	0.6098829	1.345103	0.386621	0.613379	0.8711564
252	-73.88292	-135.7609	61.87794	1.942572	1.83262	0.5138947	0.86737	0.13263	0.2699612
258	-68.32955	-131.405	63.0754	1.462468	1.093614	0.5138947	0.856762	0.143238	0.4975872
264	-57.78377	-122.6374	64.85358	0.9508465	0.3536486	0.3644215	0.394561	0.605439	0.5060435
270	-56.17413	-121.0842	64.91008	0.8448505	0.3536486	0.3644215	0.702879	0.297121	0.3586365
276	-60.74124	-125.2546	64.51339	0.7305444	0.3795884	0.6626805	0.585323	0.414677	0.5941482
282	-60.80871	-124.6348	63.82606	0.6628396	0.8763825	0.6626805	0.562861	0.437139	0.673674
288	-63.00217	-126.6393	63.6371	0.3628425	0.8763825	1.151489	0.511898	0.488102	0.5479784
294	-60.55292	-125.0123	64.45939	1.274968	0.6638537	0.1848113	0.585734	0.414266	0.5487368
300	-63.94533	-125.8766	61.93127	1.630638	1.443794	0.8427328	0.774944	0.225056	0.2287687
306	-61.91352	-123.8866	61.9731	1.439381	1.770483	0.8427328	0.807158	0.192842	0.2672277
312	-63.56449	-126.7471	63.1826	1.07049	1.770483	0.2170886	0.853159	0.146841	0.1780313
318	-57.38575	-122.2133	64.82757	0.8093404	0.4224101	0.3800695	0.595665	0.404335	0.484553
324	-56.19197	-121.5975	65.40553	0.1462009	0.4224101	0.3559624	0.407653	0.592347	0.8063761
330	-54.31941	-119.8061	65.48666	0.4910469	0.2099225	0.179163	0.330175	0.669825	1.301748
336	-60.12231	-126.485	66.36266	0.1315361	0.2099225	0.179163	0.306068	0.693932	0.800214
342	-56.94893	-122.3804	65.43149	0.2785688	0.2349228	0.541359	0.437746	0.562254	0.6952003
348	-57.73941	-122.6317	64.8923	0.46222	0.5445219	0.3386832	0.346063	0.653937	0.8401666
354	-55.22172	-121.3241	66.10242	0.2966893	0.410719	0.09100363	0.551886	0.448114	0.7408934
360	-52.96691	-117.8068	64.83989	1.71703	0.3773356	0.04865411	0.551886	0.448114	0.8834705
366	-50.25151	-116.7358	66.48434	0.8991519	0.1193525	0.02319776	0.34301	0.65699	0.872712
372	-51.93246	-118.1714	66.23894	0.3040242	0.1104204	0.1109648	0.234594	0.765406	1.317387
378	-49.31569	-115.7788	66.46307	0.02277743	0.1104204	0.1122109	0.234594	0.765406	1.358956
384	-48.19181	-114.187	65.99516	0.5665224	0.1783878	0.1906298	0.414772	0.585228	0.7902457
390	-53.76423	-118.1686	64.40441	0.6537118	1.18245	0.1906298	0.918339	0.0816614	0.7622772
396	-58.31872	-121.783	63.46428	0.6723836	1.18245	0.6801102	0.837227	0.162773	0.3283817
402	-55.34066	-120.1553	64.81462	0.6007894	0.2864639	0.6801102	0.486013	0.513987	0.6185716
408	-52.15372	-116.3854	64.23167	0.6905086	0.5603579	0.6801102	0.770143	0.229857	0.5041216
414	-54.26466	-119.2816	65.01696	0.08777151	0.6816709	0.4446509	0.86365	0.13635	0.4450537
420	-57.79007	-123.7408	65.95073	0.1412699	0.1783493	0.2940707	0.82367	0.17633	1.008319
426	-60.86483	-124.4588	63.59395	0.7617512	0.4908149	1.335126	0.678632	0.321368	0.5787719
432	-58.55622	-120.3256	61.76941	0.1867484	2.585791	1.608742	0.893529	0.106471	1.174767
438	-50.12331	-112.2903	62.16697	0.2583474	2.585791	1.608742	0.893529	0.106471	0.6232442
444	-53.96836	-117.5753	63.60695	0.1952285	2.585791	0.3687878	0.947565	0.0524349	0.6232442
450	-57.81321	-120.5763	62.76305	0.1143641	2.585791	0.2831961	0.892612	0.107388	1.674567
456	-54.61346	-117.7023	63.08882	0.9736506	2.381673	0.2831961	0.968236	0.031764	0.6870211
462	-53.50019	-117.957	64.4568	0.9204658	0.6443561	0.1423976	0.669491	0.330509	1.204996
468	-53.77735	-119.138	65.36068	0.4607476	0.407659	0.2972229	0.641061	0.358939	0.6138377
474	-52.56908	-115.8336	63.26453	0.4446244	1.015198	1.279083	0.650908	0.349092	0.6551684
480	-61.88291	-126.2059	64.32301	0.2900577	0.3805377	1.279083	0.633027	0.366973	0.4810019
486	-60.38822	-124.5277	64.13944	0.1281426	0.5607987	1.279083	0.809804	0.190196	0.6404066
492	-56.93612	-119.5825	62.64639	0.08282753	0.8666497	2.794467	0.628601	0.371399	0.962147
498	-57.41877	-121.542	64.12318	1.190563	0.5093805	0.4491931	0.779544	0.220456	0.3684328
504	-52.57827	-117.2907	64.71246	0.6313342	0.5093805	0.4012059	0.595776	0.404224	0.7594938
510	-45.51587	-110.3662	64.85033	0.2700485	0.4015262	0.6864481	0.595776	0.404224	0.7018544
516	-51.17215	-115.7532	64.58104	0.3624181	0.4015262	0.830335	0.541632	0.458368	0.7018544
522	-64.42191	-129.1397	64.71774	0.4603756	0.2849876	0.7909556	0.321379	0.678621	0.7944996
528	-67.25254	-132.4215	65.16896	0.7570309	0.2849876	0.3687051	0.352739	0.647261	0.6168967
534	-51.43708	-115.1459	63.70884	1.362008	0.5867854	0.5029061	0.708529	0.291471	0.3324107
540	-54.36144	-118.4117	64.05025	1.644849	0.5867854	0.2174067	0.670841	0.329159	0.3514738
546	-59.19032	-122.4422	63.2519	1.758438	1.733632	0.0782727	0.907766	0.0922337	0.2701485
552	-52.30698	-117.1814	64.87439	1.456861	0.5346798	0.0782727	0.671962	0.328038	0.5093466
558	-63.69699	-125.7265	62.02946	1.263629	0.3891952	3.134276	0.638984	0.361016	0.2236707
564	-60.26508	-124.8228	64.5577	0.8808298	0.6611884	0.1455615	0.832047	0.167953	1.121103
570	-58.6955	-123.3511	64.6556	0.8852584	0.2517138	0.1455615	0.36554	0.63446	1.632463
576	-54.56836	-120.0489	65.48057	0.4993234	0.2517138	0.1834336	0.470742	0.529258	1.192788
582	-58.24838	-122.6953	64.44692	0.5955546	0.974916	0.209169	0.628364	0.371636	0.9514246
588	-54.99871	-119.5289	64.53014	0.5077727	0.974916	0.1902567	0.73045	0.26955	1.013689
594	-58.90341	-122.6965	63.79313	1.055159	1.395205	0.2377986	0.728184	0.271816	0.4750051
600	-59.22605	-123.4002	64.17417	1.379917	0.8960625	0.155222	0.728184	0.271816	0.4750051
606	-60.22565	-123.9109	63.68521	1.676127	0.4310903	0.37915	0.432404	0.567596	0.2196435
612	-63.3723	-128.359	64.98671	1.736964	0.3647509	0.05913899	0.794522	0.205478	0.5461888
618	-55.74626	-121.3463	65.60009	1.031563	0.3647509	0.05166232	0.663456	0.336544	0.804469
624	-54.33818	-119.7902	65.45205	0.7840811	0.3647509	0.08918952	0.452104	0.547896	1.042334
